UPMID,ConglomeradoID,LatDms,LongDms,X,Y,Estado,Region,PROYECTO,A,B,C,D,E,F,G,H,SecuenciaID,Ciclo,ProveedorID,Municipio,MunicipioID
1,0,92 13 41.75,14 32 23.43,-92.22826305,14.53984274,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Suchiate,87
4,78002,92 16 16.02,14 35 15.67,-92.27111784,14.58768482,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Suchiate,87
16,78000,92 16 4.79,14 37 56.94,-92.26799642,14.63248267,Chiapas,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Suchiate,87
107,77973,92 31 54.94,14 49 47.15,-92.53192804,14.82976368,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Mazatán,54
140,77964,92 34 29.93,14 52 39.19,-92.5749807,14.87755223,Chiapas,SURESTE,IMyCA,true,false,true,false,true,false,true,false,,1,,Mazatán,54
268,77928,92 42 15.5,15 1 15.15,-92.70430668,15.02087413,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Villa Comaltitlán,71
272,77930,92 36 43.24,15 0 54.08,-92.61201233,15.01502319,Chiapas,SURESTE,IMyCA,true,false,true,false,true,false,true,false,,1,,Huixtla,40
288,77938,92 14 34.48,14 59 27.75,-92.24291129,14.99104218,Chiapas,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Tapachula,89
318,0,92 44 50.9,15 4 7.08,-92.74747291,15.0686341,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Acapetahua,3
380,77897,92 47 26.42,15 6 58.99,-92.79067102,15.11638739,Chiapas,SURESTE,IMyCA,true,false,true,false,true,false,true,false,,1,,Acapetahua,3
382,77898,92 44 40.16,15 6 48.59,-92.7444894,15.11349588,Chiapas,SURESTE,IMyCA,true,false,false,false,true,false,false,false,,1,,Villa Comaltitlán,71
384,77899,92 41 53.92,15 6 38.12,-92.69830977,15.11058911,Chiapas,SURESTE,IMyCA,true,false,true,false,true,false,true,false,,1,,Villa Comaltitlán,71
446,77880,92 50 2.04,15 9 50.88,-92.83389877,15.16413323,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Acapetahua,3
450,77882,92 44 29.42,15 9 30.1,-92.74150636,15.15836147,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Acapetahua,3
515,77864,92 49 51.4,15 12 32.42,-92.83094574,15.20900646,Chiapas,SURESTE,IMyCA,true,false,true,false,true,false,true,false,,1,,Acapetahua,3
581,77846,92 55 13.61,15 15 34.57,-92.92044782,15.25960377,Chiapas,SURESTE,IMyCA,true,false,false,false,true,false,false,false,,1,,Mapastepec,51
609,77860,92 16 24.15,15 13 6.08,-92.27337468,15.21835428,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Motozintla,57
649,77828,93 0 36.05,15 18 36.55,-93.010015,15.31015201,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Mapastepec,51
651,77829,92 57 49.54,15 18 26.38,-92.96375994,15.30732752,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Mapastepec,51
683,77845,92 13 26.47,15 15 36.6,-92.22402066,15.26016638,Chiapas,SURESTE,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Motozintla,57
806,77791,92 57 28.52,15 23 49.61,-92.95792275,15.39711402,Chiapas,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Mapastepec,51
818,77797,92 40 49.02,15 22 47.45,-92.68028198,15.3798466,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Acacoyagua,1
820,77798,92 38 2.46,15 22 36.9,-92.63401758,15.37691803,Chiapas,SURESTE,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Acacoyagua,1
903,77775,92 43 24.8,15 25 39.56,-92.72355604,15.42765429,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Acacoyagua,1
913,77780,92 29 31.76,15 24 46.56,-92.49215558,15.4129334,Chiapas,SURESTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Escuintla,32
923,0,92 15 38.91,15 23 52.26,-92.26080933,15.39785094,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Motozintla,57
978,77742,93 11 1.13,15 30 3.32,-93.18364624,15.50092125,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Pijijiapan,69
980,77743,93 8 14.38,15 29 53.34,-93.13732887,15.49814988,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Pijijiapan,69
990,77748,92 54 20.76,15 29 2.67,-92.90576778,15.48407366,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Mapastepec,51
992,77749,92 51 34.08,15 28 52.38,-92.85946629,15.48121568,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Mapastepec,51
1010,77758,92 26 34.06,15 27 17.41,-92.44279373,15.45483704,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Siltepec,80
1012,77759,92 23 47.42,15 27 6.6,-92.39650482,15.4518336,Chiapas,SURESTE,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Siltepec,80
1084,77706,96 39 37.05,15 42 44.71,-96.66029169,15.71241962,Oaxaca,CENTRO-SUR,IMyCA,true,false,false,false,false,false,false,false,,1,,Santa María Tonameca,439
1103,77716,93 16 24.46,15 33 4.82,-93.27345982,15.55133825,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Pijijiapan,69
1105,77717,93 13 37.65,15 32 54.94,-93.2271262,15.54859455,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Pijijiapan,69
1127,77728,92 43 3.19,15 31 2.84,-92.71755169,15.51745604,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Mapastepec,51
1137,77733,92 29 9.63,15 30 9.8,-92.48600707,15.50272289,Chiapas,SURESTE,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Siltepec,80
1147,77738,92 15 16.23,15 29 15.46,-92.25450751,15.48762699,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Siltepec,80
1239,77662,96 50 39.86,15 45 50.4,-96.84440528,15.76399898,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Santa María Tonameca,439
1243,77664,96 45 5.33,15 45 38.64,-96.75147983,15.76073371,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,false,false,false,false,,1,,Santa María Tonameca,439
1271,77678,93 19 1.18,15 35 56.37,-93.31699333,15.59899045,Chiapas,SURESTE,IMyCA,true,false,true,false,true,false,true,false,,1,,Pijijiapan,69
1279,77682,93 7 53.73,15 35 16.74,-93.13159121,15.5879824,Chiapas,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Pijijiapan,69
1283,77684,93 2 20.04,15 34 56.61,-93.03890012,15.58239075,Chiapas,SURESTE,INFyS_2015,true,false,true,true,true,false,false,false,,1,,Pijijiapan,69
1289,77687,92 53 59.59,15 34 26.02,-92.8998857,15.57389449,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Mapastepec,51
1309,77697,92 26 11.81,15 32 40.68,-92.43661381,15.54463298,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Siltepec,80
1319,77702,92 12 18.16,15 31 46.05,-92.20504521,15.52945908,Chiapas,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,La Grandeza,36
1323,77704,92 6 44.79,15 31 23.84,-92.11244182,15.52328777,Chiapas,SURESTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Amatenango de la Frontera,6
1463,0,93 21 37.98,15 38 47.89,-93.36054963,15.64663624,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Pijijiapan,69
1483,77642,92 53 48.99,15 37 7.72,-92.89694064,15.61881176,Chiapas,SURESTE,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Mapastepec,51
1493,77647,92 39 54.74,15 36 15.68,-92.66520577,15.60435581,Chiapas,SURESTE,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Siltepec,80
1503,77652,92 26 0.65,15 35 22.33,-92.43351512,15.58953668,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Siltepec,80
1513,77657,92 12 6.76,15 34 27.69,-92.20187899,15.57435707,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Bella Vista,11
1644,77565,96 39 18.35,15 50 50.65,-96.65509662,15.84740347,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santo Domingo de Morelos,509
1664,77575,96 11 24.93,15 49 47.62,-96.19025963,15.82989583,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santa María Huatulco,413
1674,77580,93 27 1.91,15 41 49.07,-93.45053084,15.69696258,Chiapas,SURESTE,IMyCA,true,false,true,false,true,false,true,false,,1,,Pijijiapan,69
1698,77592,92 53 38.36,15 39 49.44,-92.89398907,15.66373268,Chiapas,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Pijijiapan,69
1704,77595,92 45 17.63,15 39 18.36,-92.7548976,15.65509893,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Montecristo de Guerrero,117
1718,77602,92 25 49.51,15 38 4.01,-92.43041898,15.6344463,Chiapas,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Siltepec,80
1724,77605,92 17 29,15 37 31.36,-92.29138887,15.62537778,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Bella Vista,11
1875,77504,96 41 59.52,15 53 38.68,-96.69986545,15.89407836,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Santa María Tonameca,439
1895,77514,96 14 5.53,15 52 36.15,-96.23486863,15.87670896,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Miguel del Puerto,266
1914,77523,93 29 38.98,15 44 40.48,-93.49416142,15.74457822,Chiapas,SURESTE,IMyCA,true,false,false,false,true,false,false,false,,1,,Tonalá,97
1916,77524,93 26 51.94,15 44 30.85,-93.44776134,15.74190232,Chiapas,SURESTE,IMyCA,true,false,false,false,true,false,false,false,,1,,Pijijiapan,69
1946,77539,92 45 6.86,15 42 0.08,-92.75190623,15.70002193,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Angel Albino Corzo,8
1956,77544,92 31 12.18,15 41 7.21,-92.52004905,15.68533512,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Chicomuselo,30
1976,0,92 3 23.38,15 39 17.56,-92.05649387,15.65487659,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Frontera Comalapa,34
2130,77425,97 15 23.29,15 57 28.85,-97.25646922,15.95801359,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Villa de Tututepec de Melchor Ocampo,334
2136,77428,97 7 0.74,15 57 12.52,-97.11687355,15.95347896,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Pedro Mixtepec -Dto. 22 -,318
2148,77434,96 50 15.77,15 56 38.46,-96.8377149,15.94401568,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,San Bartolomé Loxicha,117
2150,77435,96 47 28.28,15 56 32.6,-96.79118908,15.94238764,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Bartolomé Loxicha,117
2176,77448,96 11 11.35,15 55 11.61,-96.18648493,15.91989227,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Miguel del Puerto,266
2188,77454,95 54 26.86,15 54 31.24,-95.9074625,15.90867912,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,San Pedro Huamelula,307
2196,77458,93 35 3.3,15 47 41.4,-93.58424981,15.79483425,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Tonalá,97
2200,77460,93 29 29.07,15 47 22.28,-93.49140745,15.7895231,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Tonalá,97
2210,77465,93 15 33.56,15 46 33.58,-93.25932232,15.77599328,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Pijijiapan,69
2230,77475,92 47 43.09,15 44 52.23,-92.79530245,15.74784297,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Angel Albino Corzo,8
2232,77476,92 44 56.07,15 44 41.81,-92.74890833,15.74494851,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Angel Albino Corzo,8
2250,0,92 19 53.3,15 43 5.67,-92.33147309,15.71824184,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Chicomuselo,30
2436,77335,97 46 1.28,16 1 6.75,-97.76702085,16.01854127,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Villa de Tututepec de Melchor Ocampo,334
2456,77345,97 18 5.34,16 0 16.26,-97.30148275,16.00451656,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Villa de Tututepec de Melchor Ocampo,334
2466,77350,97 4 7.49,15 59 49.05,-97.06874786,15.99695698,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,false,false,false,false,false,,1,,San Pedro Mixtepec -Dto. 22 -,318
2476,77355,96 50 9.72,15 59 20.51,-96.83603435,15.98903069,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Baltazar Loxicha,113
2496,77365,96 22 14.53,15 58 19.51,-96.37070404,15.97208494,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Mateo Piñas,253
2506,77370,96 8 17.07,15 57 47.03,-96.13807575,15.96306429,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,San Miguel del Puerto,266
2546,77390,93 15 23.37,15 49 15.37,-93.25649169,15.82093712,Chiapas,SURESTE,INFyS_2015,true,false,true,true,true,true,false,false,,1,,Pijijiapan,69
2556,77395,93 1 27.78,15 48 25.34,-93.02438222,15.80703824,Chiapas,SURESTE,INFyS_2015,true,false,false,false,true,false,false,false,,1,,La Concordia,20
2566,77400,92 47 32.35,15 47 33.99,-92.79231988,15.79277534,Chiapas,SURESTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Angel Albino Corzo,8
2576,77405,92 33 37.11,15 46 41.34,-92.56030812,15.77814954,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Chicomuselo,30
2811,77256,97 12 24.57,16 2 47.62,-97.20682481,16.04656223,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santos Reyes Nopala,526
2813,77257,97 9 36.95,16 2 42.18,-97.16026272,16.04504979,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santos Reyes Nopala,526
2831,77266,96 44 28.52,16 1 50.8,-96.74125582,16.0307771,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,false,false,false,false,,1,,Santa Catarina Loxicha,366
2833,77267,96 41 40.92,16 1 44.82,-96.69469976,16.02911755,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santa Catarina Loxicha,366
2851,77276,96 16 32.85,16 0 48.71,-96.27579304,16.01353084,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santiago Xanica,495
2853,77277,96 13 45.31,16 0 42.21,-96.22925322,16.01172627,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santiago Xanica,495
2871,77286,95 48 37.61,15 59 41.37,-95.81044612,15.99482636,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,false,false,false,false,,1,,San Pedro Huamelula,307
2873,0,95 45 50.12,15 59 34.35,-95.76392126,15.99287508,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Pedro Huamelula,307
2891,0,93 40 18.14,15 53 24,-93.67170581,15.8899994,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Tonalá,97
2893,77297,93 37 30.9,15 53 14.56,-93.62525136,15.88737872,Chiapas,SURESTE,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Tonalá,97
2911,77306,93 12 25.97,15 51 47.28,-93.20721392,15.86313449,Chiapas,SURESTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Villa Corzo,107
2913,77307,93 9 38.81,15 51 37.32,-93.16077988,15.86036768,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Pijijiapan,69
2951,77326,92 16 43.71,15 48 18.16,-92.27880763,15.80504328,Chiapas,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Chicomuselo,30
3163,77145,97 51 26.83,16 6 40.47,-97.85745219,16.1112422,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Santiago Jamiltepec,467
3173,77150,97 37 28.24,16 6 16.39,-97.62451119,16.10455314,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Villa de Tututepec de Melchor Ocampo,334
3183,77155,97 23 29.7,16 5 50.99,-97.39158397,16.09749789,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Santa Catarina Juquila,364
3203,77165,96 55 32.97,16 4 56.25,-96.92582469,16.08229063,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,true,false,false,false,,1,,San Jerónimo Coatlán,159
3213,77170,96 41 34.71,16 4 26.91,-96.69297636,16.07414041,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santa Catarina Loxicha,366
3223,77175,96 27 36.6,16 3 56.24,-96.46016543,16.0656224,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,San Miguel Suchixtepec,279
3233,77180,96 13 38.56,16 3 24.27,-96.22737661,16.05674173,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Juan Ozolotepec,211
3243,77185,95 59 40.63,16 2 50.97,-95.99462067,16.04749291,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,San Carlos Yautepec,125
3263,0,95 31 45.14,16 1 40.46,-95.52920477,16.02790446,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Santiago Astata,453
3293,77210,93 17 50.2,15 54 48.88,-93.29727757,15.91357795,Chiapas,SURESTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Villa Corzo,107
3303,77215,93 3 54.03,15 53 59.06,-93.06500909,15.89973921,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,La Concordia,20
3313,77220,92 49 58.03,15 53 7.93,-92.83278519,15.88553708,Chiapas,SURESTE,INFyS_2015,true,false,true,true,false,true,false,false,,1,,La Concordia,20
3323,77225,92 36 2.21,15 52 15.5,-92.60061408,15.87097159,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,La Concordia,20
3333,77230,92 22 6.56,15 51 21.75,-92.36848996,15.85604273,Chiapas,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Chicomuselo,30
3343,77235,92 8 11.12,15 50 26.71,-92.13642097,15.84075166,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Frontera Comalapa,34
3561,77042,97 56 57.54,16 9 31.89,-97.94931702,16.1588593,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,false,false,false,false,false,,1,,Santa María Huazolotitlán,414
3575,77049,97 37 23.1,16 8 58.53,-97.62308434,16.1495915,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Villa de Tututepec de Melchor Ocampo,334
3597,77060,97 6 37.89,16 8 0.89,-97.11052573,16.13358118,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Juan Lachao,202
3601,77062,97 1 2.46,16 7 49.73,-97.01734864,16.13047987,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,San Jerónimo Coatlán,159
3615,77069,96 41 28.51,16 7 9,-96.69125193,16.1191653,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Miguel Coatlán,263
3635,77079,96 13 31.8,16 6 6.33,-96.22550121,16.10175903,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,San Francisco Ozolotepec,148
3641,77082,96 5 8.87,16 5 46.51,-96.0857986,16.09625252,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,San Miguel del Puerto,266
3675,0,93 53 55.52,15 59 34.18,-93.89875589,15.99282844,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,,1,,Tonalá,97
3677,77100,93 51 8.15,15 59 25,-93.85226279,15.99027809,Chiapas,SURESTE,IMyCA,true,false,true,false,true,false,true,false,,1,,Tonalá,97
3685,77104,93 39 58.67,15 58 47.75,-93.666296,15.97992981,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Tonalá,97
3695,77109,93 26 1.98,15 58 0.01,-93.43388221,15.96666811,Chiapas,SURESTE,INFyS_2015,true,false,false,false,true,false,false,false,,1,,Tonalá,97
3725,77124,92 44 12.86,15 55 28.92,-92.73690662,15.92469878,Chiapas,SURESTE,INFyS_2015,true,false,true,false,false,false,false,false,,1,,La Concordia,20
3735,77129,92 30 16.86,15 54 35.93,-92.50468257,15.90998164,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,La Concordia,20
3737,77130,92 27 29.67,15 54 25.18,-92.45824275,15.90699495,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,La Concordia,20
3989,76934,97 54 4.98,16 12 9.45,-97.90138206,16.20262532,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santa María Huazolotitlán,414
3999,76939,97 40 5.81,16 11 45.61,-97.66828065,16.19600287,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Villa de Tututepec de Melchor Ocampo,334
4009,76944,97 26 6.73,16 11 20.45,-97.43520213,16.18901446,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Miguel Panixtlahuaca,272
4019,76949,97 12 7.76,16 10 53.98,-97.20215467,16.18166153,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santa María Temaxcaltepec,433
4029,76954,96 58 8.84,16 10 26.19,-96.96912323,16.17394249,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Jerónimo Coatlán,159
4039,76959,96 44 10.06,16 9 57.09,-96.73612771,16.16585721,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Pablo Coatlán,291
4049,76964,96 30 11.34,16 9 26.66,-96.50315066,16.15740595,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Mateo Río Hondo,254
4059,76969,96 16 12.75,16 8 54.92,-96.2702096,16.14858996,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Juan Ozolotepec,211
4069,76974,96 2 14.28,16 8 21.87,-96.03729879,16.13940796,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Carlos Yautepec,125
4079,76979,95 48 15.88,16 7 47.5,-95.80441248,16.12986002,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santa María Ecatepec,410
4089,0,95 34 17.63,16 7 11.81,-95.57156348,16.11994756,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santo Domingo Tehuantepec,515
4099,0,95 20 19.5,16 6 34.81,-95.33875069,16.1096706,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santo Domingo Tehuantepec,515
4102,76991,94 4 55.88,16 2 52.32,-94.08218927,16.04786668,Oaxaca,CENTRO-SUR,IMyCA,true,false,false,false,true,false,false,false,,1,,San Francisco del Mar,141
4118,76999,93 42 36.35,16 1 39.04,-93.71009666,16.02751156,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Tonalá,97
4128,77004,93 28 39.36,16 0 51.54,-93.47759895,16.01431656,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Villa Corzo,107
4138,77009,93 14 42.5,16 0 2.73,-93.24513907,16.00075734,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Villa Corzo,107
4148,77014,93 0 45.84,15 59 12.61,-93.01273217,15.98683543,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Villa Corzo,107
4168,77024,92 32 53,15 57 28.43,-92.54805678,15.9578981,Chiapas,SURESTE,INFyS_2015,true,false,false,false,false,false,false,false,,1,,La Concordia,20
4430,76814,98 13 35.51,16 15 22.8,-98.22652981,16.25633431,Oaxaca,CENTRO-SUR,IMyCA,true,false,true,false,true,false,true,false,,1,,Santiago Pinotepa Nacional,482
4438,76818,98 2 23.86,16 15 5.31,-98.03996195,16.25147428,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,true,false,false,false,,1,,Santiago Pinotepa Nacional,482
4444,0,97 54 0.17,16 14 51.63,-97.90004658,16.24767499,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,Santa María Huazolotitlán,414
4458,76828,97 34 24.99,16 14 17.87,-97.57360816,16.23829833,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Villa de Tututepec de Melchor Ocampo,334
4464,76831,97 26 1.4,16 14 2.62,-97.43372214,16.23406034,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,false,false,false,false,,1,,San Miguel Panixtlahuaca,272
4478,76838,97 6 26.44,16 13 25.17,-97.10734331,16.22365766,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,true,false,false,false,,1,,San Juan Lachao,202
4484,76841,96 58 2.96,16 13 8.33,-96.96748961,16.21898086,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,San Jerónimo Coatlán,159
4498,76848,96 38 28.28,16 12 27.19,-96.64118887,16.20755381,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,true,true,false,true,false,false,,1,,Santa Lucía Miahuatlán,391
4504,76851,96 30 4.91,16 12 8.78,-96.50136344,16.20243816,Oaxaca,CENTRO-SUR,INFyS_2015,true,false,false,false,true,false,false,false,,1,,San Andrés Paxtlán,95
