UPMID,ConglomeradoID,LatDms,LongDms,X,Y,Estado,Region,PROYECTO,A,B,C,D,E,F,G,H,SecuenciaID,Ciclo,ProveedorID,Municipio,MunicipioID
1,0,14 32 20,-92 13 41,-92.2280556,14.5388889,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Suchiate,7087
4,78002,14 35 12,-92 16 15,-92.2708333,14.5866667,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Suchiate,7087
16,0,14 37 54,-92 16 04,-92.2677778,14.6316667,Chiapas,SURESTE,INFYS,true,false,true,false,false,false,false,false,2,1,3,Suchiate,7087
107,77973,14 49 44,-92 31 54,-92.5316667,14.8288889,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Mazatán,7054
140,77964,14 52 36,-92 34 29,-92.5747222,14.8766667,Chiapas,SURESTE,IMyCA,true,false,true,false,true,true,true,false,,1,3,Mazatán,7054
268,77928,15 01 12,-92 42 15,-92.7041667,15.02,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Villa Comaltitlán,7071
272,77930,15 00 51,-92 36 43,-92.6119444,15.0141667,Chiapas,SURESTE,IMyCA,true,false,true,false,true,true,true,false,,1,3,Huixtla,7040
288,0,14 59 25,-92 14 34,-92.2427778,14.9902778,Chiapas,SURESTE,INFYS,true,false,true,false,false,false,false,false,2,1,3,Tapachula,7089
318,0,15 04 04,-92 44 50,-92.7472222,15.0677778,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Acapetahua,7003
380,77897,15 06 56,-92 47 26,-92.7905556,15.1155556,Chiapas,SURESTE,IMyCA,true,false,true,false,false,false,false,false,2,1,3,Acapetahua,7003
382,77898,15 06 45,-92 44 40,-92.7444444,15.1125,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Villa Comaltitlán,7071
384,77899,15 06 35,-92 41 53,-92.6980556,15.1097222,Chiapas,SURESTE,IMyCA,true,false,true,false,true,true,true,false,,1,3,Villa Comaltitlán,7071
446,77880,15 09 48,-92 50 01,-92.8336111,15.1633333,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Acapetahua,7003
450,77882,15 09 27,-92 44 29,-92.7413889,15.1575,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Acapetahua,7003
515,77864,15 12 29,-92 49 51,-92.8308333,15.2080556,Chiapas,SURESTE,IMyCA,true,false,true,false,false,false,false,false,2,1,3,Acapetahua,7003
581,77846,15 15 31,-92 55 13,-92.9202778,15.2586111,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Mapastepec,7051
609,77860,15 13 03,-92 16 24,-92.2733333,15.2175,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Motozintla,7057
649,77828,15 18 33,-93 00 35,-93.0097222,15.3091667,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Mapastepec,7051
651,77829,15 18 23,-92 57 49,-92.9636111,15.3063889,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Mapastepec,7051
683,77845,15 15 33,-92 13 26,-92.2238889,15.2591667,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Motozintla,7057
806,0,15 23 46,-92 57 28,-92.9577778,15.3961111,Chiapas,SURESTE,INFYS,true,false,true,false,false,false,false,false,2,1,3,Mapastepec,7051
818,77797,15 22 44,-92 40 48,-92.68,15.3788889,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Acacoyagua,7001
820,77798,15 22 34,-92 38 02,-92.6338889,15.3761111,Chiapas,SURESTE,INFYS,true,false,false,false,true,true,false,false,,1,3,Acacoyagua,7001
903,77775,15 25 36,-92 43 24,-92.7233333,15.4266667,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Acacoyagua,7001
913,77780,15 24 43,-92 29 31,-92.4919444,15.4119444,Chiapas,SURESTE,INFYS,true,false,true,true,false,true,false,false,5,1,3,Escuintla,7032
923,0,15 23 49,-92 15 38,-92.2605556,15.3969444,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Motozintla,7057
978,77742,15 30 00,-93 11 00,-93.1833333,15.5,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Pijijiapan,7069
980,77743,15 29 50,-93 08 14,-93.1372222,15.4972222,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Pijijiapan,7069
990,77748,15 28 60,-92 54 20,-92.9055556,15.4833333,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Mapastepec,7051
992,77749,15 28 49,-92 51 33,-92.8591667,15.4802778,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Mapastepec,7051
1010,77758,15 27 14,-92 26 33,-92.4425,15.4538889,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Siltepec,7080
1012,77759,15 27 03,-92 23 47,-92.3963889,15.4508333,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Siltepec,7080
1084,77706,15 42 42,-96 39 36,-96.66,15.7116667,Oaxaca,CENTRO-SUR,IMyCA,true,false,false,false,false,false,false,false,1,1,1,Santa María Tonameca,20439
1103,77716,15 33 02,-93 16 24,-93.2733333,15.5505556,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Pijijiapan,7069
1105,77717,15 32 52,-93 13 37,-93.2269444,15.5477778,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Pijijiapan,7069
1127,77728,15 30 60,-92 43 03,-92.7175,15.5166667,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Mapastepec,7051
1137,77733,15 30 07,-92 29 09,-92.4858333,15.5019444,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Siltepec,7080
1147,77738,15 29 12,-92 15 16,-92.2544444,15.4866667,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Siltepec,7080
1239,77662,15 45 47,-96 50 39,-96.8441667,15.7630556,Oaxaca,CENTRO-SUR,INFYS,true,false,true,false,false,false,false,false,2,1,1,Santa María Tonameca,20439
1243,77664,15 45 36,-96 45 04,-96.7511111,15.76,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Santa María Tonameca,20439
1271,0,15 35 53,-93 19 01,-93.3169444,15.5980556,Chiapas,SURESTE,IMyCA,true,false,true,false,true,true,true,false,,1,3,Pijijiapan,7069
1279,0,15 35 14,-93 07 53,-93.1313889,15.5872222,Chiapas,SURESTE,INFYS,true,false,true,false,false,false,false,false,2,1,3,Pijijiapan,7069
1283,77684,15 34 54,-93 02 19,-93.0386111,15.5816667,Chiapas,SURESTE,INFYS,true,false,true,true,true,false,false,false,7,1,3,Pijijiapan,7069
1289,77687,15 34 23,-92 53 59,-92.8997222,15.5730556,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Mapastepec,7051
1309,77697,15 32 38,-92 26 11,-92.4363889,15.5438889,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Siltepec,7080
1319,0,15 31 43,-92 12 18,-92.205,15.5286111,Chiapas,SURESTE,INFYS,true,false,true,false,false,false,false,false,2,1,3,La Grandeza,7036
1323,77704,15 31 21,-92 06 44,-92.1122222,15.5225,Chiapas,SURESTE,INFYS,true,false,true,true,false,true,false,false,5,1,3,Amatenango de la Frontera,7006
1463,0,15 38 45,-93 21 37,-93.3602778,15.6458333,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Pijijiapan,7069
1483,77642,15 37 05,-92 53 48,-92.8966667,15.6180556,Chiapas,SURESTE,INFYS,true,false,false,false,true,true,false,false,,1,3,Mapastepec,7051
1493,77647,15 36 13,-92 39 54,-92.665,15.6036111,Chiapas,SURESTE,INFYS,true,false,false,false,true,true,false,false,,1,3,Siltepec,7080
1503,77652,15 35 19,-92 26 00,-92.4333333,15.5886111,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Siltepec,7080
1513,77657,15 34 25,-92 12 06,-92.2016667,15.5736111,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Bella Vista,7011
1644,77565,15 50 48,-96 39 17,-96.6547222,15.8466667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,true,false,false,false,4,1,1,Santo Domingo de Morelos,20509
1664,77575,15 49 45,-96 11 24,-96.19,15.8291667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa María Huatulco,20413
1674,77580,15 41 46,-93 27 01,-93.4502778,15.6961111,Chiapas,SURESTE,IMyCA,true,false,true,false,true,true,true,false,,1,3,Pijijiapan,7069
1698,77592,15 39 46,-92 53 38,-92.8938889,15.6627778,Chiapas,SURESTE,INFYS,true,false,true,false,false,false,false,false,2,1,3,Pijijiapan,7069
1704,77595,15 39 15,-92 45 17,-92.7547222,15.6541667,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Montecristo de Guerrero,7117
1718,77602,15 38 01,-92 25 49,-92.4302778,15.6336111,Chiapas,SURESTE,INFYS,true,false,true,false,false,false,false,false,2,1,3,Siltepec,7080
1724,77605,15 37 28,-92 17 28,-92.2911111,15.6244444,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Bella Vista,7011
1875,77504,15 53 36,-96 41 59,-96.6997222,15.8933333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,true,false,false,false,4,1,1,Santa María Tonameca,20439
1895,77514,15 52 33,-96 14 05,-96.2347222,15.8758333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Miguel del Puerto,20266
1914,77523,15 44 37,-93 29 38,-93.4938889,15.7436111,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Tonalá,7097
1916,77524,15 44 28,-93 26 51,-93.4475,15.7411111,Chiapas,SURESTE,IMyCA,true,false,false,false,true,false,false,false,4,1,3,Pijijiapan,7069
1946,77539,15 41 57,-92 45 06,-92.7516667,15.6991667,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Angel Albino Corzo,7008
1956,77544,15 41 04,-92 31 12,-92.52,15.6844444,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Chicomuselo,7030
1976,0,15 39 14,-92 03 23,-92.0563889,15.6538889,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Frontera Comalapa,7034
2130,77425,15 57 26,-97 15 22,-97.2561111,15.9572222,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Villa de Tututepec de Melchor Ocampo,20334
2136,77428,15 57 10,-97 06 60,-97.1166667,15.9527778,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Pedro Mixtepec -Dto. 22 -,20318
2148,77434,15 56 35,-96 50 15,-96.8375,15.9430556,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,true,false,false,false,4,1,1,San Bartolomé Loxicha,20117
2150,77435,15 56 30,-96 47 27,-96.7908333,15.9416667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Bartolomé Loxicha,20117
2176,77448,15 55 09,-96 11 10,-96.1861111,15.9191667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Miguel del Puerto,20266
2188,77454,15 54 28,-95 54 26,-95.9072222,15.9077778,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,true,false,false,false,4,1,1,San Pedro Huamelula,20307
2196,77458,15 47 38,-93 35 03,-93.5841667,15.7938889,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Tonalá,7097
2200,0,15 47 19,-93 29 28,-93.4911111,15.7886111,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Tonalá,7097
2210,77465,15 46 31,-93 15 33,-93.2591667,15.7752778,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Pijijiapan,7069
2230,77475,15 44 49,-92 47 42,-92.795,15.7469444,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Angel Albino Corzo,7008
2232,0,15 44 39,-92 44 55,-92.7486111,15.7441667,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Angel Albino Corzo,7008
2250,0,15 43 03,-92 19 53,-92.3313889,15.7175,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Chicomuselo,7030
2436,77335,16 01 04,-97 46 00,-97.7666667,16.0177778,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Villa de Tututepec de Melchor Ocampo,20334
2456,77345,16 00 13,-97 18 04,-97.3011111,16.0036111,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Villa de Tututepec de Melchor Ocampo,20334
2466,77350,15 59 46,-97 04 07,-97.0686111,15.9961111,Oaxaca,CENTRO-SUR,INFYS,true,false,true,false,false,false,false,false,2,1,1,San Pedro Mixtepec -Dto. 22 -,20318
2476,77355,15 59 18,-96 50 09,-96.8358333,15.9883333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Baltazar Loxicha,20113
2496,77365,15 58 17,-96 22 14,-96.3705556,15.9713889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,San Mateo Piñas,20253
2506,77370,15 57 44,-96 08 16,-96.1377778,15.9622222,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,San Miguel del Puerto,20266
2546,77390,15 49 12,-93 15 23,-93.2563889,15.82,Chiapas,SURESTE,INFYS,true,false,true,true,true,true,false,false,8,1,3,Pijijiapan,7069
2556,77395,15 48 22,-93 01 27,-93.0241667,15.8061111,Chiapas,SURESTE,INFYS,true,false,false,false,true,true,false,false,,1,3,La Concordia,7020
2566,77400,15 47 31,-92 47 32,-92.7922222,15.7919444,Chiapas,SURESTE,INFYS,true,false,true,true,false,false,false,false,6,1,3,Angel Albino Corzo,7008
2576,77405,15 46 38,-92 33 37,-92.5602778,15.7772222,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Chicomuselo,7030
2811,77256,16 02 45,-97 12 24,-97.2066667,16.0458333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santos Reyes Nopala,20526
2813,77257,16 02 39,-97 09 36,-97.16,16.0441667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santos Reyes Nopala,20526
2831,77266,16 01 48,-96 44 28,-96.7411111,16.03,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Santa Catarina Loxicha,20366
2833,77267,16 01 42,-96 41 40,-96.6944444,16.0283333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa Catarina Loxicha,20366
2851,77276,16 00 46,-96 16 32,-96.2755556,16.0127778,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santiago Xanica,20495
2853,77277,16 00 39,-96 13 44,-96.2288889,16.0108333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santiago Xanica,20495
2871,77286,15 59 38,-95 48 37,-95.8102778,15.9938889,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,San Pedro Huamelula,20307
2873,0,15 59 31,-95 45 49,-95.7636111,15.9919444,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Pedro Huamelula,20307
2891,0,15 53 21,-93 40 17,-93.6713889,15.8891667,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Tonalá,7097
2893,77297,15 53 12,-93 37 30,-93.625,15.8866667,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Tonalá,7097
2911,77306,15 51 44,-93 12 25,-93.2069444,15.8622222,Chiapas,SURESTE,INFYS,true,false,true,true,false,false,false,false,6,1,3,Villa Corzo,7107
2913,77307,15 51 34,-93 09 38,-93.1605556,15.8594444,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Pijijiapan,7069
2951,77326,15 48 15,-92 16 43,-92.2786111,15.8041667,Chiapas,SURESTE,INFYS,true,false,true,false,false,false,false,false,2,1,3,Chicomuselo,7030
3163,77145,16 06 38,-97 51 26,-97.8572222,16.1105556,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,true,false,false,5,1,1,Santiago Jamiltepec,20467
3173,77150,16 06 13,-97 37 27,-97.6241667,16.1036111,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Villa de Tututepec de Melchor Ocampo,20334
3183,77155,16 05 48,-97 23 29,-97.3913889,16.0966667,Oaxaca,CENTRO-SUR,INFYS,true,false,true,false,false,false,false,false,2,1,1,Santa Catarina Juquila,20364
3203,77165,16 04 53,-96 55 32,-96.9255556,16.0813889,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,true,false,false,false,7,1,1,San Jerónimo Coatlán,20159
3213,77170,16 04 24,-96 41 34,-96.6927778,16.0733333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa Catarina Loxicha,20366
3223,77175,16 03 53,-96 27 36,-96.46,16.0647222,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,true,false,false,5,1,1,San Miguel Suchixtepec,20279
3233,77180,16 03 21,-96 13 38,-96.2272222,16.0558333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Juan Ozolotepec,20211
3243,77185,16 02 48,-95 59 40,-95.9944444,16.0466667,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,true,false,false,5,1,1,San Carlos Yautepec,20125
3263,0,16 01 37,-95 31 44,-95.5288889,16.0269444,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Santiago Astata,20453
3293,77210,15 54 46,-93 17 50,-93.2972222,15.9127778,Chiapas,SURESTE,INFYS,true,false,true,true,false,false,false,false,6,1,3,Villa Corzo,7107
3303,77215,15 53 56,-93 03 53,-93.0647222,15.8988889,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,La Concordia,7020
3313,77220,15 53 05,-92 49 57,-92.8325,15.8847222,Chiapas,SURESTE,INFYS,true,false,true,true,false,false,false,false,6,1,3,La Concordia,7020
3323,77225,15 52 12,-92 36 02,-92.6005556,15.87,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,La Concordia,7020
3333,77230,15 51 19,-92 22 06,-92.3683333,15.8552778,Chiapas,SURESTE,INFYS,true,false,true,false,false,false,false,false,2,1,3,Chicomuselo,7030
3343,77235,15 50 24,-92 08 11,-92.1363889,15.84,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Frontera Comalapa,7034
3561,77042,16 09 29,-97 56 57,-97.9491667,16.1580556,Oaxaca,CENTRO-SUR,INFYS,true,false,true,false,false,false,false,false,2,1,1,Santa María Huazolotitlán,20414
3575,77049,16 08 56,-97 37 22,-97.6227778,16.1488889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Villa de Tututepec de Melchor Ocampo,20334
3597,77060,16 07 58,-97 06 37,-97.1102778,16.1327778,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,San Juan Lachao,20202
3601,77062,16 07 47,-97 01 02,-97.0172222,16.1297222,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,true,true,false,false,,1,1,San Jerónimo Coatlán,20159
3615,77069,16 07 06,-96 41 28,-96.6911111,16.1183333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Miguel Coatlán,20263
3635,77079,16 06 03,-96 13 31,-96.2252778,16.1008333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,true,false,false,false,4,1,1,San Francisco Ozolotepec,20148
3641,77082,16 05 44,-96 05 08,-96.0855556,16.0955556,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,true,false,false,5,1,1,San Miguel del Puerto,20266
3675,0,15 59 31,-93 53 55,-93.8986111,15.9919444,Chiapas,SURESTE,IMyCA,true,false,false,false,false,false,false,false,1,1,3,Tonalá,7097
3677,77100,15 59 22,-93 51 07,-93.8519444,15.9894444,Chiapas,SURESTE,IMyCA,true,false,true,false,true,true,true,false,,1,3,Tonalá,7097
3685,77104,15 58 45,-93 39 58,-93.6661111,15.9791667,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Tonalá,7097
3695,77109,15 57 57,-93 26 01,-93.4336111,15.9658333,Chiapas,SURESTE,INFYS,true,false,false,false,true,false,false,false,4,1,3,Tonalá,7097
3725,0,15 55 26,-92 44 12,-92.7366667,15.9238889,Chiapas,SURESTE,INFYS,true,false,true,false,false,false,false,false,2,1,3,La Concordia,7020
3735,77129,15 54 33,-92 30 16,-92.5044444,15.9091667,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,La Concordia,7020
3737,77130,15 54 22,-92 27 29,-92.4580556,15.9061111,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,La Concordia,7020
3989,76934,16 12 06,-97 54 04,-97.9011111,16.2016667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa María Huazolotitlán,20414
3999,76939,16 11 43,-97 40 05,-97.6680556,16.1952778,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Villa de Tututepec de Melchor Ocampo,20334
4009,76944,16 11 17,-97 26 06,-97.435,16.1880556,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Miguel Panixtlahuaca,20272
4019,76949,16 10 51,-97 12 07,-97.2019444,16.1808333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa María Temaxcaltepec,20433
4029,76954,16 10 23,-96 58 08,-96.9688889,16.1730556,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Jerónimo Coatlán,20159
4039,76959,16 09 54,-96 44 09,-96.7358333,16.165,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Pablo Coatlán,20291
4049,76964,16 09 24,-96 30 10,-96.5027778,16.1566667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,San Mateo Río Hondo,20254
4059,76969,16 08 52,-96 16 12,-96.27,16.1477778,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,San Juan Ozolotepec,20211
4069,76974,16 08 19,-96 02 13,-96.0369444,16.1386111,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Carlos Yautepec,20125
4079,76979,16 07 45,-95 48 15,-95.8041667,16.1291667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,true,false,false,,1,1,Santa María Ecatepec,20410
4089,0,16 07 09,-95 34 17,-95.5713889,16.1191667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santo Domingo Tehuantepec,20515
4099,0,16 06 32,-95 20 19,-95.3386111,16.1088889,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santo Domingo Tehuantepec,20515
4102,76991,16 02 49,-94 04 55,-94.0819444,16.0469444,Oaxaca,CENTRO-SUR,IMyCA,true,false,false,false,false,false,false,false,1,1,1,San Francisco del Mar,20141
4118,76999,16 01 36,-93 42 36,-93.71,16.0266667,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Tonalá,7097
4128,77004,16 00 49,-93 28 39,-93.4775,16.0136111,Chiapas,SURESTE,INFYS,true,false,false,false,false,true,false,false,,1,3,Villa Corzo,7107
4138,77009,15 59 60,-93 14 42,-93.245,16,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Villa Corzo,7107
4148,77014,15 59 10,-93 00 45,-93.0125,15.9861111,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,Villa Corzo,7107
4168,77024,15 57 25,-92 32 52,-92.5477778,15.9569444,Chiapas,SURESTE,INFYS,true,false,false,false,false,false,false,false,1,1,3,La Concordia,7020
4430,76814,16 15 20,-98 13 34,-98.2261111,16.2555556,Oaxaca,CENTRO-SUR,IMyCA,true,false,true,false,true,true,true,false,,1,1,Santiago Pinotepa Nacional,20482
4438,76818,16 15 02,-98 02 23,-98.0397222,16.2505556,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,true,false,false,false,7,1,1,Santiago Pinotepa Nacional,20482
4444,0,16 14 49,-97 53 59,-97.8997222,16.2469444,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santa María Huazolotitlán,20414
4458,76828,16 14 15,-97 34 24,-97.5733333,16.2375,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Villa de Tututepec de Melchor Ocampo,20334
4464,76831,16 13 60,-97 26 00,-97.4333333,16.2333333,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,San Miguel Panixtlahuaca,20272
4478,76838,16 13 22,-97 06 25,-97.1069444,16.2227778,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,true,false,false,false,7,1,1,San Juan Lachao,20202
4484,76841,16 13 05,-96 58 02,-96.9672222,16.2180556,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,true,false,false,false,4,1,1,San Jerónimo Coatlán,20159
4498,76848,16 12 24,-96 38 27,-96.6408333,16.2066667,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,true,false,false,5,1,1,Santa Lucía Miahuatlán,20391
4504,76851,16 12 06,-96 30 04,-96.5011111,16.2016667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,true,false,false,false,4,1,1,San Andrés Paxtlán,20095
4518,76858,16 11 21,-96 10 30,-96.175,16.1891667,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,true,false,false,5,1,1,San Pedro Mixtepec -Dto. 26 -,20319
4524,76861,16 11 01,-96 02 06,-96.035,16.1836111,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,true,false,false,false,4,1,1,San Carlos Yautepec,20125
4538,76868,16 10 12,-95 42 32,-95.7088889,16.17,Oaxaca,CENTRO-SUR,INFYS,true,false,true,true,false,false,false,false,6,1,1,Magdalena Tequisistlán,20052
4544,0,16 09 51,-95 34 09,-95.5691667,16.1641667,Oaxaca,CENTRO-SUR,INFYS,true,false,false,false,false,false,false,false,1,1,1,Santo Domingo Tehuantepec,20515
4559,76878,16 05 49,-94 10 21,-94.1725,16.0969444,Oaxaca,CENTRO-SUR,IMyCA,true,false,false,false,false,false,false,false,1,1,1,San Francisco del Mar,20141
4561,76879,16 05 40,-94 07 33,-94.1258333,16.0944444,Oaxaca,CENTRO-SUR,INFYS,true,false,true,false,true,false,false,false,9,1,1,San Francisco del Mar,20141
